PERIODO,ANCHO,LARGO,GROSOR,PESO
2,12.20351145,11.90373702,7.031039709,6.726109493
2,18.28916879,11.12958968,13.053847,7.651282605
2,17.85440612,16.15026131,7.767354139,11.74522394
2,9.984122601,13.55313579,15.74813244,14.59280972
2,24.92526295,28.87746488,9.792836941,11.74927704
2,23.06525975,32.81424745,9.960609476,15.92241306
2,20.91655881,27.23366396,5.198694743,19.80560938
2,20.9649915,31.71502872,13.19069244,13.04876741
2,27.92097827,24.63270524,7.444399154,13.00399711
2,32.30112354,36.77600276,7.844842863,15.91469025
2,18.49532951,27.63819409,12.18496318,15.30474967
2,23.38143128,27.80955686,15.85212326,13.84010102
2,22.13982635,31.08737369,4.948868082,20.32469224
2,29.8671304,31.82009583,8.183531904,9.771474421
2,23.21103149,27.58362416,14.47515784,18.68386777
2,24.76457676,33.95797576,10.85773668,18.7075331
2,19.74917709,31.23103009,5.332883728,11.59966069
2,20.64694394,31.94758743,13.53535504,13.21723642
2,22.23815383,28.81611967,8.791131804,21.6970194
2,23.99654502,31.76905953,10.93110376,15.22630779
2,22.31881424,31.37056671,6.846931823,9.166231649
2,31.4163918,32.94004432,13.28671422,17.69494608
2,28.66546886,25.76042155,8.28813999,14.50534711
2,22.6782592,32.18605576,9.513657549,7.93029617
2,20.84832909,25.39654654,14.79173118,14.23243236
2,27.13889933,29.17421166,9.687945165,20.97004837
2,28.43370117,31.32112264,9.440383803,18.07714861
2,27.94842365,27.89371444,6.917491083,4.142788144
2,23.36373647,36.19597421,10.50681137,10.95812616
2,26.28330018,23.31917742,7.255048266,19.70815592
2,20.86033439,28.94109876,10.38364911,10.38931353
2,28.09217324,27.12349833,7.45123749,7.779047368
2,29.71044933,31.74801314,9.528180864,14.27993976
2,28.68153137,36.74167696,15.59625062,17.28294029
2,20.45675636,37.43625426,10.69463643,6.889804159
2,24.46379077,28.15095628,8.472772306,20.27672458
2,17.52490314,29.33550455,8.037469508,16.79707009
2,25.03221653,32.12859435,5.930616156,16.42598017
2,26.55948581,26.94368288,8.481741743,24.29408709
2,21.78062444,33.87584122,12.48174541,18.85841733
2,25.92858753,28.64222209,13.62762543,22.73687981
2,22.72834394,29.71348032,11.96044827,21.20706297
2,23.14974472,37.04817958,9.19240796,13.93783145
2,23.78406813,37.78063947,6.015322153,10.43464803
2,27.41685609,33.83627319,7.242976807,11.99758989
2,25.23637919,34.18042322,11.59211232,12.68273179
2,25.53214315,35.15366839,9.881151392,23.96948776
2,21.72720956,25.38135793,6.623960776,21.367716
2,20.67891957,32.09866095,10.51537758,18.75315104
2,23.89582843,35.54169612,5.94070384,23.30599794
2,25.11865666,26.79555713,14.13544565,21.68729514
2,26.92412641,27.64661048,8.48051556,26.44757802
2,22.24479452,29.18290622,10.54631836,9.815539875
2,26.87074309,35.80158706,7.997469395,15.07742091
2,22.88115401,28.16919456,9.622421445,20.42336025
2,21.64642362,30.51252865,6.434672887,5.97832678
2,21.31341542,31.87884633,9.048794171,14.98290806
2,18.67155167,29.31732402,7.520409884,11.72744058
2,26.82991738,38.90179399,9.767110283,14.03157592
2,25.23638446,30.98104134,10.18595806,21.98004314
2,30.46002234,30.63609336,10.13997749,22.55034647
2,30.7793095,30.53489014,13.23676521,13.01724878
2,28.16178795,33.02454295,11.72549298,24.15822146
2,29.2381339,31.91986566,11.28383644,20.92808051
2,20.06517601,25.41832675,11.16822763,19.3709923
2,25.94991046,31.09840634,10.85735344,19.14631328
2,26.34702142,34.29809133,14.53279255,10.24011689
2,32.16771981,29.65564021,8.737619583,22.15626758
2,19.98392465,29.07324179,13.99781596,13.11133005
2,27.69890006,23.84632946,12.9513415,15.9184339
2,27.85919609,32.59355794,5.835654465,13.9625795
2,18.19755855,29.58447301,9.303474138,17.78094155
2,21.33389635,33.32449085,11.09691855,14.21740583
2,23.82433052,33.31872671,9.371694461,13.39404592
2,23.57051741,32.85888852,13.10227441,19.23081056
2,20.94289352,31.77653091,6.864855499,14.96232186
2,25.4534391,27.15467907,9.125743842,16.94068978
2,31.55985668,32.02384547,9.337600918,16.2988618
2,25.35148449,32.74099325,9.494211609,14.7324411
2,25.59533906,26.95747837,12.98556503,13.63140572
2,28.53014558,28.65366645,8.406324825,17.89777549
2,23.35168464,22.69224323,11.37454189,8.892639618
2,27.9275019,34.67914842,12.69585932,10.05203651
2,24.23255335,30.15530297,8.570691804,10.4085406
2,27.4560631,29.89013209,10.2578079,10.08123002
2,21.14908847,27.90513746,5.691472878,10.50406214
2,31.66565927,25.10131964,12.41228586,25.24331468
2,21.1691941,31.55618974,9.66800143,11.86964566
2,25.40381059,37.56310012,9.336826225,11.52442121
2,22.52718163,21.33144066,10.84001735,19.67488537
2,26.47920185,35.1323719,8.836024966,4.387432364
2,26.60725932,25.64625635,9.901965812,13.29366371
2,25.98177728,35.07955353,10.79099906,18.9026369
2,30.49092021,34.35553745,11.3868951,15.53318145
2,28.05313692,28.11916609,13.93655395,16.67730127
2,28.26264808,26.90942161,10.72874941,15.70316555
2,25.73728471,26.40598512,9.90462589,24.87850507
2,34.02393757,30.55393148,8.066008867,13.82113186
2,28.9518692,31.53922662,9.119008261,8.270519153
2,28.56117938,22.86120886,11.25339282,12.13180744
2,27.17080838,31.32840664,12.80451776,13.83668533
2,29.54016349,33.86164293,9.448170127,8.908819644
2,28.76292664,21.20279791,13.87135017,19.71753193
2,24.97160984,27.77733921,10.71782664,21.17549213
2,29.35981593,27.14014722,14.21852371,13.48706719
2,28.69867552,32.49341728,13.4230791,23.17980814
2,18.38375558,23.68634464,7.882133851,23.4223747
2,24.83881567,29.05618199,7.518543791,19.12331443
2,22.40757282,31.38385685,8.211162709,11.95744281
2,34.05432681,28.86597575,15.03592164,15.97931603
2,24.0429076,31.85555487,10.80461282,15.44876625
2,18.23037643,37.0418055,8.047197179,21.61255659
2,21.38477411,34.37529675,6.971058917,16.91022092
2,22.42240959,34.40939839,7.484615939,14.44613509
2,21.25254834,33.90528666,7.281341446,23.68687226
2,21.59477773,30.86701651,8.806138966,16.38894087
2,30.02702022,27.64937279,9.196199047,17.05918143
2,22.48679639,24.92103223,12.8528879,18.69807479
2,25.42177646,34.23634058,7.89418484,18.24825149
2,27.42395149,26.68662805,8.42836086,15.33350348
2,22.49149946,29.99420497,13.74999357,17.56246394
2,27.58798029,32.43499688,4.399070042,18.78909628
2,28.83737326,31.51819358,5.432343335,22.28765975
2,29.87347509,27.92030979,12.26168459,16.59563396
2,20.15285279,34.32283817,9.825851473,14.79936325
2,21.08676925,27.98559141,11.30044702,23.71858968
2,21.65228263,28.47907443,7.953714971,4.673721848
2,28.88542621,30.13487562,6.414383837,10.76682748
2,27.58281378,33.66163008,5.427264212,7.930535471
2,25.13203723,32.09092649,14.60618219,14.07829273
2,22.28377206,30.80202165,9.135944789,12.75301132
2,21.96706159,25.75100946,7.004848618,8.929017671
2,29.94826785,27.78366044,13.17300868,23.1135027
2,19.63912538,26.5047443,9.581445777,15.68716893
2,24.11909151,29.12790461,13.92088744,16.83075835
2,23.89710775,32.51987134,13.13735101,22.84135923
2,23.32056885,26.97554261,10.10707402,6.92970243
2,22.86487491,24.8596719,10.11898227,18.05084543
2,28.75399698,31.39728456,12.14713165,16.97663285
2,33.04768485,31.58644074,9.783926761,23.81580138
2,21.10213566,28.67214937,7.910083751,16.33786478
2,24.8170575,27.42234738,11.1474829,14.57651035
2,23.09215211,26.52045304,8.987724091,6.141943044
2,21.8284821,30.37533253,12.27429962,19.57565004
2,29.2092637,25.69652352,7.570366611,8.340760217
2,20.40538739,25.98752363,10.01059634,21.28010248
2,22.1666298,31.77410369,11.19617935,10.83591185
2,25.46008095,28.23228764,10.71327517,16.21251789
2,26.17874185,28.0140654,12.93885622,10.1916305
2,20.59715409,27.49787783,8.141701922,12.58217705
3,5.448197318,5.417275469,11.75649576,25.09592415
3,3.82102383,8.762012797,10.48258474,25.0676009
3,16.3648034,10.0107001,13.58897348,26.07719296
3,12.71730246,14.52608086,8.414227796,34.91895802
3,13.20423844,13.081968,13.90384685,20.1700636
3,17.24697804,4.330914731,20.03901002,23.38841613
3,8.188109157,0.027002281,8.257775334,32.84884477
3,15.27973845,5.13891104,11.68240519,21.75634948
3,2.144107677,19.49341052,10.48259314,18.38668757
3,13.82595434,0.555010873,12.75476993,21.52977375
3,6.761606455,11.20539789,13.43408052,23.09488949
3,14.16677493,7.821305125,7.586949946,27.04162896
3,5.761534732,8.127691649,10.16635987,32.14285619
3,7.935940651,6.907121897,5.958754881,21.41123505
3,6.85228853,11.8998129,12.7494616,24.89774495
3,4.982547349,12.37753021,11.57689577,30.99870572
3,8.561907189,2.66948614,11.89802856,24.07938394
3,1.822389018,7.588029884,13.28120305,27.88192197
3,7.079076922,6.197132062,6.520326086,30.98125366
3,10.61621895,11.68885077,9.134438363,25.30017546
3,22.09143796,11.36789425,10.11603017,36.05890067
3,11.50929823,8.420027877,13.57398394,27.61052385
3,10.9371827,11.97282375,10.37611516,25.15276906
3,9.219364123,9.903748642,8.696435644,14.75614089
3,7.933241729,8.030475138,7.25078905,27.9781005
3,10.39977691,10.82957708,10.84698973,25.69792425
3,8.472720178,5.820897446,10.06723302,26.28583473
3,7.521935207,1.022455303,11.93536659,29.04453795
3,12.51651256,6.543943828,13.70531012,23.29436136
3,4.242483673,10.13792609,6.463946149,29.07325844
3,12.91176224,5.885503397,10.39242941,25.00931846
3,9.187732001,6.56970096,11.08097349,32.24974322
3,11.04071052,11.38138494,15.03942734,20.98484952
3,10.23781017,3.950511735,12.09679972,21.0045553
3,10.50644092,4.728220258,9.038201472,24.51869654
3,12.80766593,10.18106626,14.55139469,25.11157554
3,8.051973012,7.729829159,10.95490166,23.78344815
3,11.43119703,7.01296246,13.18045809,28.64961302
3,2.314569918,1.897388435,8.292758551,36.15344604
3,16.89773777,5.016178,10.94303255,26.86746164
3,2.359440191,5.537433192,11.77075322,20.28125404
3,12.48055286,12.22427834,8.380021816,24.18316147
3,8.438840912,13.68842331,13.22621881,35.94169038
3,9.24434165,6.378548608,11.90780232,23.2676764
3,8.796430947,3.105294431,10.86757031,26.17749699
3,10.74211423,6.25045947,12.36389163,25.81998401
3,10.05815826,4.658651797,12.22179396,33.19482852
3,9.59843698,6.884960907,8.043273887,26.66987026
3,9.672774627,-0.703267914,13.65382388,24.18423787
3,6.651011897,1.549342079,12.3537617,21.30590264
3,6.428766236,6.625945672,9.105993528,31.31809703
3,6.609561847,12.00133689,13.40077582,30.59356111
3,13.58661864,7.685066761,5.741561436,25.64052329
3,9.219730317,8.24316201,12.61127803,28.95888344
3,10.36744066,14.22581657,10.46081385,25.7062512
3,10.56457799,9.217031498,13.01600553,29.05267398
3,5.380090575,8.795145771,5.494065309,27.66285699
3,7.205438452,12.67052133,9.325750994,30.15863687
3,6.311071781,4.197159441,12.72858046,29.186586
3,5.5973222,9.002850147,5.635165007,30.08826235
3,8.280468857,15.37598523,15.64235161,25.47259307
3,15.24212596,14.20733764,11.37690633,29.89285994
3,9.108418106,4.475538357,11.7448717,18.56232344
3,13.24710549,5.408507601,13.11103549,37.38178457
3,12.31763414,3.901269562,7.449361537,23.67904288
3,3.349308023,-3.746493206,12.16969391,23.45846256
3,6.535578752,2.137918148,9.814560129,24.53657076
3,7.723377282,9.19340254,10.65607282,30.67519855
3,4.817709075,2.48205054,11.0522374,30.57260945
3,8.906387911,6.661327626,12.23560862,30.70266581
3,10.15153156,8.26378746,15.25134205,26.93815395
3,1.081595587,10.11281694,11.69082315,21.79826941
3,12.93296421,13.31726098,12.78519444,29.91699501
3,15.26562538,9.728053276,9.162898341,15.48844044
3,14.92723253,5.456400092,5.373069226,24.72482519
3,8.670542185,9.842202488,6.304645862,25.84362868
3,9.992106731,5.752576929,5.37741114,33.04053956
3,11.31969912,10.3891704,8.1667515,25.22536258
3,5.769732591,18.34952694,10.68631061,40.91455688
3,8.686110823,6.555881491,13.97432933,24.09509136
3,11.86598847,5.202880758,7.571835207,23.21861486
3,9.720723223,15.08502593,11.5342541,22.54761294
3,10.45031282,8.767113352,7.771716818,28.21544334
3,5.444312817,9.95216493,9.356597082,27.56987475
3,5.602382232,6.714824983,13.14439055,29.8200825
3,12.57935259,7.627059131,10.84854075,26.24268147
3,11.66320506,13.6000257,16.74902747,30.75804885
3,6.831107112,1.043005928,11.73302972,31.05141744
3,9.640695944,4.22669777,18.76474152,28.55458666
3,17.6521893,10.58904047,8.522164555,20.96451845
3,5.619013401,6.973428179,11.84093566,30.70739611
3,9.543260108,4.817143584,13.53701845,20.73477953
3,10.60501621,7.271584253,12.11056053,30.38392421
3,9.799412557,6.514282272,9.164840821,23.9179809
3,3.120628042,8.44137235,16.92517553,22.45042056
3,11.46077559,3.435807998,10.45392469,16.45491396
3,8.732216748,9.305811787,9.941859845,29.97254641
3,12.0892158,14.17822904,13.48459758,26.73984829
3,15.43031264,9.463953097,10.31449877,28.01590606
3,11.63659823,15.63331298,12.23800849,13.85829081
3,14.87495209,18.42526896,12.79505207,3.192095489
3,13.59107704,14.94217047,11.4998831,7.017113602
3,14.06227655,19.92392007,12.89944526,14.08212719
3,23.47432987,15.03549409,14.514154,13.95043557
3,11.31995158,21.1165894,13.79522059,14.77459355
3,23.93692176,14.66196916,14.61032073,3.554645606
3,19.67215165,15.81725374,6.623296614,6.055124535
3,12.01210371,8.740292707,10.21961776,4.078019569
3,13.49101199,17.37658714,16.72938892,7.17521003
3,19.77440105,14.48097176,13.29417883,8.266962881
3,9.241273735,20.77897078,13.6698433,11.76306451
3,15.33055003,22.02196016,13.73126723,4.888728605
3,20.64992936,15.52218609,13.74910394,10.1293805
3,14.23498858,11.01726082,12.58626953,10.65485708
3,10.61943277,17.58817737,12.66097382,12.61639452
3,15.89298296,21.17985382,11.40078816,13.75235164
3,19.28853615,20.91857742,12.8844293,12.94007247
3,14.95428453,18.0052604,12.42543028,10.46910153
3,19.7333323,13.16308152,11.69986122,8.468915028
3,7.990322114,17.12375354,8.947371345,4.634445294
3,13.9545194,13.45624302,9.251483279,13.53898236
3,14.74396807,10.88372411,16.81904263,13.03483436
3,13.23610572,17.3985528,12.94037223,16.52877359
3,14.17053448,8.411384041,6.459338182,7.783009588
3,14.7815593,14.01327742,8.336250183,14.72139389
3,9.786058427,21.12949829,15.52293493,3.68540102
3,20.01758069,14.42292289,10.892189,9.112383647
3,2.83785718,12.85011764,10.73620863,4.218582253
3,13.64106777,13.51415107,12.85894653,8.767580826
3,14.00911748,16.8733628,10.89604417,9.431275287
3,17.70560402,17.57409482,17.564735,9.125733039
3,15.49560676,14.84029048,11.33646812,11.08885475
3,12.90145807,14.255565,15.36241813,15.14279062
3,15.64225335,11.33338248,8.151222908,7.3356546
3,15.68895929,7.905631974,12.38256705,12.38284038
3,12.31918765,16.25997898,11.1147406,13.25555738
3,17.39462819,12.00490925,13.95120862,0.960341711
3,10.82133602,15.00388043,6.70868843,11.13127746
3,16.81416802,14.18154392,14.08151384,12.85817707
3,11.06475081,17.24907417,13.5350575,22.06456483
3,14.18904901,14.11596236,16.12705118,13.06514906
3,18.53648583,14.30357219,6.980042706,8.858348588
3,14.82669926,14.49309494,14.14329843,6.947484148
3,9.818402017,17.96640945,13.47174504,4.237033558
3,16.99450923,9.119855765,10.48518985,7.581321293
3,17.87140608,16.1584816,11.3715056,16.5794231
3,10.48032276,14.12519173,8.463144146,13.69373336
3,20.25546664,14.04681747,9.110216429,7.620710798
3,15.4551305,11.32542531,6.690047823,20.86454524
3,8.910384597,15.6473602,9.232341998,10.23165768
3,12.05023445,16.62533301,11.10305419,8.716462714
3,9.525739875,12.08691863,6.435486861,5.416924592
3,22.74791024,16.89523716,8.796052737,8.892740232
3,13.30867299,15.72347871,13.33989385,9.512563355
3,13.16323741,26.38386346,11.37075398,6.233120874
3,18.53614767,26.04039027,12.95809907,-1.715772472
3,12.90670467,13.615412,11.93564797,11.47536069
3,19.34786453,15.54472128,7.86956548,13.60877495
3,11.06631356,14.32738595,9.743868408,14.20176416
3,10.84405954,13.52604284,13.9151887,8.660819581
3,9.234799912,20.58092257,11.27154128,10.09159147
3,17.41262987,11.90768691,9.473952093,6.683015957
3,14.75551721,17.88983845,11.42577425,3.865335267
3,7.836550177,11.00689153,17.38349189,13.14125772
3,15.98856864,12.35177083,7.761585238,14.24920404
3,11.33997297,14.62611395,16.13872499,9.75219083
3,14.2831383,12.71213826,13.70431537,10.6583572
3,10.74030882,19.37381133,11.80334676,9.63086816
3,14.65366809,9.921450667,15.08473252,16.09925575
3,15.89119952,19.62933987,14.75256448,3.818239024
3,19.02645198,14.10726281,4.002981986,9.715974172
3,15.80134966,19.35388274,8.132428925,3.412101649
3,10.00384258,9.028942183,14.65840517,9.119242983
3,12.37204626,15.327954,3.429216192,9.76722216
3,18.56121059,13.7392916,14.29884304,9.977446707
3,17.07679872,26.92804833,12.11452193,12.59846921
3,13.85211799,17.47818732,15.63318752,13.65989463
3,20.16079315,14.97240669,10.77442185,7.207840096
3,18.59446223,15.4356682,9.74567594,11.32153921
3,14.40010188,12.07032768,15.7631503,12.12938
3,20.71431778,19.74744275,8.245896172,20.71371998
3,19.80261874,11.30225521,15.48398874,10.44962622
3,9.789723578,19.46041934,9.434943752,10.24796693
3,12.83475241,14.73092583,12.45992884,4.053396089
3,10.47586162,12.88192109,12.08148706,9.219520847
3,10.98354449,10.67676126,18.04671267,16.59569354
3,14.13744937,16.21677592,12.31812102,15.33495979
3,26.37307284,9.431827748,4.430390332,4.178389052
3,15.74330368,14.69245132,5.370189148,4.309973426
3,13.62993548,10.04424039,12.82274288,8.405443667
3,14.02114433,11.18072465,12.18598712,11.84099724
3,19.70890282,19.99085364,10.65166367,11.50398477
3,10.57631634,16.95874624,11.14221729,9.829049607
3,11.32390642,13.46356385,8.817870252,1.750390904
3,13.85920737,15.79260276,13.48026584,11.89534665
3,7.469590962,18.89330579,10.78783627,14.01339137
3,9.117222929,10.07958378,14.28788708,6.181949415
3,4.009536303,23.21716846,11.32726335,10.742222
3,13.53704918,24.75735151,3.949347177,13.90684202
3,18.85121393,19.7298919,13.48341701,10.06938052
3,15.55118514,14.45953607,15.72826662,5.374041292
3,21.38224004,19.16475302,10.94072003,7.688354987
3,13.92082365,11.42145771,10.9179155,12.18990678
3,14.8424299,18.20962586,16.14091595,13.01437888
3,13.94080061,13.14718464,16.00799713,2.968313746
3,13.59568542,15.45494265,15.43278833,14.43766991
3,15.15381741,16.14440142,14.75323238,11.87519766
3,9.9779987,16.99801625,8.628607602,10.95751059
3,11.33998249,14.75023571,10.00991747,10.97572233
3,13.67713403,16.37564058,12.53559302,8.429072407
3,15.18626813,20.67491138,14.109371,13.79001204
3,17.85823754,12.20972313,13.06045951,14.02559888
3,11.89437058,20.80346339,6.701074432,7.97640948
3,16.63603725,11.1233648,16.12738039,13.59688978
3,20.5188907,20.88510626,12.13445097,1.078206465
3,9.886076514,15.60577254,16.84642993,11.88581149
3,15.69726317,20.07199354,16.72888836,9.416902103
3,18.31100456,16.84656173,7.88762569,7.344151468
3,22.40370269,20.42085655,9.070993823,1.071007621
3,18.72547044,14.72275309,14.6288039,7.380696347
3,9.646825489,14.64885168,8.603517385,1.471800337
3,9.990220211,15.74570424,11.80401448,6.984172599
3,10.31854839,12.1808268,11.91004138,14.84387415
3,14.44845548,15.19778064,8.979850859,8.063508219
3,14.17710026,14.62681811,15.43669917,5.695040473
3,13.96393386,17.67600955,9.269648649,12.79912777
3,15.57878302,16.20339275,15.52212916,4.864620686
3,12.09978482,16.58787059,8.148881021,6.10300496
3,15.92949688,13.9602004,11.70898493,10.26861554
3,28.22975894,26.13477648,11.94046433,12.65992038
3,31.07682627,32.32114678,11.19605521,21.07476916
3,18.52957498,34.91042885,2.49084704,20.63575867
3,21.68596234,27.7584326,8.928553152,11.29474011
3,23.45185461,25.77027157,12.47836054,14.89068107
3,24.66189383,24.93925136,11.63579182,13.51345443
3,31.46652177,27.82452738,14.06935116,19.49954586
3,19.94036036,30.23623015,8.359932221,10.38049024
3,19.04340669,27.63309542,16.06393254,13.61924953
3,23.77681089,31.72651163,14.52590422,12.68692685
3,29.90607103,29.63474764,5.468624042,14.2158365
3,31.40774379,34.53015654,4.973339841,19.28741491
3,22.46168583,30.86936694,6.143746638,5.58004879
3,24.22243412,37.11831079,12.11085346,11.61746662
3,23.28202304,31.10090877,12.55015887,12.23817259
3,26.3947438,31.90383516,7.100723846,15.59614617
3,27.79052287,29.90808902,12.78919184,7.488539038
3,25.37572921,32.55865801,14.94089553,13.50078799
3,16.42203237,31.51972103,10.08038358,6.050421374
3,23.51513377,34.79641495,9.845503073,13.85091818
3,30.50058962,29.92899416,14.65075748,19.5917611
3,21.42638921,27.36074567,13.42339222,16.96832312
3,24.4146831,28.07954832,9.734417245,11.59936964
3,23.16370143,32.19140274,13.06269367,13.22169704
3,24.24261338,26.38458593,11.82364528,9.048259769
3,21.64706098,33.55205355,7.933151522,14.82926753
3,25.7336361,30.14563588,7.81130311,8.738795588
3,25.91385563,35.17388237,9.19496016,16.66793938
3,25.2369095,32.37802266,6.415111837,12.94790668
3,21.93869687,30.6992453,11.35486251,7.299070573
3,26.91926279,30.39424535,10.91217968,21.22052577
3,22.80024978,30.262861,11.44824662,17.16524106
3,24.18258973,27.34162816,7.392240817,17.1301243
3,22.62142718,25.43813485,9.059868033,10.64732841
3,27.58251845,38.75213969,10.42497335,10.15278429
3,31.97870461,27.74216858,12.29436757,15.0958676
3,23.36038486,21.38934978,10.97900365,20.90736602
3,22.04780741,27.63728068,4.823361432,11.76916707
3,23.21930754,22.42837418,11.05362329,24.18428021
3,29.7934068,26.55780365,5.681497122,7.352281264
3,25.5565914,32.19443974,14.99663746,21.2078322
3,22.36797452,26.83918869,8.560172649,18.73584295
3,25.41082855,34.64860189,10.46650616,13.52540421
3,31.56875403,29.68784416,5.225760329,13.58423691
3,21.95102131,31.07250785,9.537680197,3.111176926
3,28.34854908,34.04500609,6.33315165,13.93579783
3,24.54991486,32.29295534,13.6040372,11.10293296
3,25.01168004,27.49868687,9.757959155,18.60454091
3,19.59778787,28.56615231,9.183816725,20.46263583
3,29.00287028,25.98318005,10.6304276,14.83539924
3,25.18524687,28.29650855,7.234133238,16.9380983
3,27.48180008,30.73050731,7.881183986,29.02041582
3,16.81390566,26.35617359,13.06250328,13.34910432
3,24.05637702,26.64555558,6.489188368,17.4214482
3,24.84795864,24.96792305,10.55433804,7.680805711
3,27.1125699,31.85845763,10.16915719,14.62562364
3,26.71002425,22.40440256,12.47506032,11.24228623
3,29.73167479,29.36780891,7.355433579,15.64554432
3,22.79672104,23.96763756,10.41168071,13.47788063
3,21.01283758,32.38454478,10.73707521,17.5142062
3,28.78412952,27.92468184,14.77587201,18.15045986
3,20.85687883,25.50397651,15.66779854,10.12792913
3,26.3955189,27.24153746,12.58402362,20.1125915
3,24.85029858,38.93651557,11.91892707,8.802585608
3,24.42833099,37.20613774,7.776238971,14.94216426
3,26.06328336,31.82333042,4.923139288,18.57813084
3,30.88452823,36.22525052,13.05468801,19.46100886
3,23.97950615,33.23047431,7.597331718,6.775621288
3,15.29602276,28.3399281,6.266310689,7.852350343
3,23.83906849,32.25094249,11.35880989,12.27823265
3,12.17344512,21.80060035,6.478953201,21.78063414
3,25.51081625,29.93599002,13.63757782,12.06400761
3,21.05993048,27.95004503,13.76055137,12.17939113
3,27.48033518,32.41307095,7.167280111,7.49376209
3,20.91107048,26.21216076,5.727802566,12.72459719
3,22.74478864,36.36800501,10.66899993,18.81819997
3,34.08541827,28.71377744,16.00047329,22.42349599
3,18.65937972,25.80773329,6.941084979,25.55654391
3,20.69243064,34.57497522,6.054901195,19.70762733
3,25.14626693,25.599156,12.43407642,13.24428805
3,24.6736166,25.71942513,13.95331473,17.87771984
3,24.70084671,28.70819664,12.49964817,16.52247146
3,21.70692185,30.13720313,6.848194187,6.213248354
3,23.67260071,35.86261055,7.224171725,6.311345011
3,23.46716961,22.7399121,12.95093107,16.51968272
3,19.23844251,26.57685895,14.24776699,25.58538503
3,22.35564789,26.01377947,11.76395486,16.34213261
3,25.4101262,31.79497102,6.416482652,10.15354408
3,26.42230687,28.87415911,8.150584083,22.96376625
3,29.27419896,31.01721299,9.362574106,18.1933294
3,30.82623888,29.79231053,12.08843543,10.32363508
3,22.91971712,33.33472484,6.06278206,12.00834389
3,24.9694443,30.49205499,11.10313839,14.42337847
3,26.61180061,32.53175759,14.93370764,10.71777389
3,27.39344327,30.39908024,7.011715574,20.83797101
3,24.32203932,35.66580287,8.99660714,20.68362629
3,24.07207927,27.3931179,7.951993585,7.433537477
3,22.78039686,33.32655162,9.004997001,3.292315707
3,21.13373661,16.23535074,10.96735733,20.06220133
3,28.74568575,32.61532938,15.79496603,16.19523618
3,23.07590339,26.97439716,13.59407444,5.566170812
3,22.93036454,30.2902377,5.729702428,12.05975064
3,22.2885205,31.48634747,8.998035739,18.86047377
3,26.9770554,24.97469867,9.210847222,14.60175667
3,21.45598598,34.84782355,9.942332799,7.783424249
3,20.4868229,38.33660154,12.06200369,16.39798629
3,26.80401681,34.76091003,10.62646463,20.72335813
3,27.75452481,34.59346371,9.441280537,13.76898257
3,21.36146937,28.00465689,7.091723389,16.39105465
3,26.30129245,27.32163797,10.06239557,-1.057379745
3,21.81572044,34.71856874,7.489124948,13.75268411
3,22.594846,29.09937233,10.91294385,19.25795822
3,25.61426392,37.51158413,10.01662024,11.69483915
3,12.40721416,30.54788055,8.772253457,26.17436246
3,30.04461174,29.58278876,15.14559642,8.945022743
3,27.99157974,30.17627625,9.441073081,7.109828011
3,27.38882055,26.18926925,15.48756262,10.07219131
3,23.6818714,25.29847417,8.443940624,13.31956204
3,22.99262539,29.29657766,11.31918914,15.82258764
3,29.11193564,30.61326119,9.397126917,22.9238196
3,27.05607483,37.53275898,6.840444312,10.62278526
3,24.79090486,32.14976311,8.984523046,15.97579073
3,27.84547072,34.18684344,6.42124373,5.994902086
3,17.09748753,35.49865768,11.80385721,10.19750666
3,26.45971226,27.34593167,10.17607537,20.68558495
3,18.81854785,26.49569092,8.101897969,20.69424322
3,22.29956344,27.65260861,15.802265,25.91015715
3,25.58316775,26.39795776,7.98270842,12.59206741
3,24.83926009,34.99179402,9.709158087,13.22848594
3,29.27641244,30.17412491,9.37200567,17.88004507
3,27.92065953,31.11223401,9.066273996,16.64991303
3,26.18668222,34.39329237,8.25506116,13.82927871
3,21.66408004,30.2401378,13.10925373,9.816354645
3,21.70297767,32.36109917,13.27318036,12.86504876
3,17.83046798,37.22276465,11.58269746,6.49149409
3,25.49461717,28.58077008,8.056582941,21.61108666
3,30.29027579,30.97608071,7.338882018,3.350785489
3,18.98043633,34.16267429,8.954625962,16.08036996
3,25.93272519,35.43742132,10.90997614,15.33160951
3,18.13963604,32.17697245,9.635216149,19.20374946
3,32.75121824,33.09102672,3.952773485,21.40954174
3,19.52635191,38.8850816,13.32214695,12.42107628
3,24.09041401,25.2937469,9.521747516,23.46080456
3,22.11657844,34.00289376,14.1300491,17.18921971
3,31.94767377,36.80198883,13.47627244,16.3503335
3,21.17483177,25.01140849,10.03948854,6.704940281
3,24.74001572,25.40688805,8.248204373,20.77734395
3,33.2742583,33.81178662,7.468324963,13.9778663
3,26.62852783,25.80111281,10.91783103,11.88648879
3,24.60155508,31.48130091,14.55258275,16.48840666
3,24.42623895,31.78102001,6.807618667,10.30822282
3,27.42889801,30.25699788,9.169406541,18.13391416
3,23.39473448,22.4295706,10.48671045,14.52368889
3,24.42462074,22.60192793,8.735297913,9.241746039
3,24.43565501,33.65584314,6.485887694,7.512422721
3,21.12166356,21.45336885,10.10288395,13.49533776
3,21.85477097,23.78792747,11.75374688,8.679577045
3,30.46257353,30.37412024,6.2899607,15.85069255
